"fielder_pos","inning","batting_run_differential","outs_on_play","runs_on_play","throw","exchange","throw_dist","time_to_catch","ball_vx_0","ball_vz_0","ball_vy_0","ball_v_0","ball_ax_0","ball_az_0","ball_ay_0","ball_apex_x","ball_apex_y","ball_apex_z","player_px_7_0","player_py_7_0","player_px_8_0","player_py_8_0","player_px_9_0","player_py_9_0","landing_location_x","landing_location_y","launch_angle","launch_direction","launch_speed","runner_season_top_velo","runner_id","fielder_id","fielding_team_id","hitting_team_id","play_id"
9,8,19,0,0,84.1,0.89,164,3.133,32.76135,35.07158,70.47521,85.26474,-2.73434,-27.14965,-21.37429,68.36363,134.53511,40.47924,-117.1092,268.52264,12.8054,320.14685,123.80278,266.61036,130.90675,242.6273,24.36049,24.7817,85.4685,9.29,917,500,1,14,8025
8,3,1,0,1,84.1,0.97,189,6.533,-4.61798,72.82286,63.087,96.45966,7.39086,-30.68119,-35.463,0.73664,171.41667,156.03891,-135.96254,265.28472,-16.79853,314.13126,118.13043,298.78056,14.62106,300.60052,49.4164,-3.54888,98.25897,9.29,917,509,23,14,8026
9,4,2,1,0,84.8,1.03,158,5.466,16.71112,61.86849,51.52253,82.2286,1.51136,-31.17393,-28.66607,63.69613,125.22928,113.86657,-133.45524,259.15813,-13.62866,321.7138,134.77336,254.35601,137.79926,205.6477,49.01692,17.58134,83.43659,9.29,917,526,1,14,8027
7,2,1,0,1,NA,1.03,238,6.199,-32.84071,65.13007,68.79096,100.26283,10.48185,-26.40134,-41.27189,-104.18886,173.32312,136.6738,-140.49816,272.47636,20.98229,321.76793,135.57899,262.14394,-186.95143,292.71066,41.128,-25.57184,102.52531,9.29,917,523,25,14,8028
8,3,0,0,1,79.4,1.23,174,5.767,13.92488,55.22024,76.53922,95.40141,-8.27936,-20.23334,-33.93472,33.25066,213.5365,115.35536,-143.68617,250.82799,-22.26122,319.74168,118.39378,284.459,52.46596,368.94339,35.45863,10.47613,97.05416,9.381,918,206,11,13,8029
8,2,0,0,1,89.8,1.1,202,3.868,1.71416,34.87948,69.99165,78.21986,6.58988,-19.01721,-22.50057,15.74417,158.22623,52.68788,-138.52761,253.59155,-10.56547,303.96466,140.27551,253.79536,44.24775,281.16085,28.00331,2.02253,79.17215,9.641,918,212,29,13,8030
7,5,-2,0,1,70.536,1.5,138.458,2.636,-42.58578,24.4013,94.86694,106.81155,-1.10935,-28.27912,-33.53536,-86.19735,158.54466,28.16203,-140.728,269.148,-8.339,330.993,122.654,275.822,-171.95207,271.19024,13.40367,-23.83361,108.28219,9.212,919,181,2,29,8031
9,3,2,0,1,72,1.4,165,4.9,5.06265,48.14914,80.0932,93.58894,8.0984,-24.43302,-32.93667,34.0476,197.03454,81.55869,NA,NA,NA,NA,NA,NA,89.53086,332.18256,30.99031,2.39396,95.69268,9.054,919,275,19,29,8032
8,8,0,0,1,85.8,0.93,204,6.368,3.45781,68.84635,61.0812,92.10151,3.64915,-27.97481,-33.42893,23.70673,163.87915,148.34527,-133.59011,267.36838,6.45547,329.31063,138.39522,250.00302,63.98554,286.7531,49.95417,2.81579,94.88409,9.054,919,484,3,29,8033
8,6,4,0,1,NA,1.9,209,4.801,19.42418,42.70013,79.04094,91.91338,-6.31743,-18.39377,-26.90863,50.51716,207.04673,75.6598,-127.19409,264.00997,5.03402,305.91781,123.50914,256.1413,82.86796,363.40075,28.18728,13.08057,93.08195,8.93,920,340,12,26,8034
8,5,5,0,1,88.3,1.3,148,3.568,-5.53149,30.48308,86.38867,91.77591,10.30904,-18.56864,-26.95405,0.41162,182.54891,42.41295,-116.33008,273.12982,17.03309,302.71089,141.37139,237.33341,22.59905,322.22253,19.94518,-4.06473,93.53583,9.031,920,466,30,26,8035
7,7,0,0,1,86.8,0.87,231,5.8,1.8799,-8.59233,-87.00525,87.4487,-6.12826,-7.14139,20.53151,-59.5743,164.11907,114.33929,-120.59589,282.403,21.23781,309.67983,148.87231,244.27047,-98.56933,285.72765,40.71694,-20.85533,89.9513,9.031,920,487,30,26,8036
9,1,1,0,0,NA,0.73,244,3.6,17.03364,32.5632,69.15113,78.30955,4.62043,-19.07732,-28.3257,50.80936,139.02047,44.44839,-145.07474,266.35732,-11.03407,319.91089,122.32357,264.93587,108.58897,235.27428,25.4655,13.81912,78.70459,9.031,920,331,14,26,8037
8,7,-7,0,1,64.7,1.4,155,4.832,1.87509,44.14421,75.63567,87.59556,8.28715,-20.02866,-32.57859,22.83323,183.65891,77.68547,-154.13486,264.00236,-10.95783,318.98434,131.98952,258.23542,69.34607,311.44076,31.92952,0.69296,87.07853,9.031,920,544,22,26,8038
9,6,7,0,1,77.2,0.87,188,5.3,20.1329,57.30873,73.63867,95.45825,7.73679,-28.23649,-39.03894,84.96033,172.07562,102.6779,-132.18347,290.703,23.74069,306.84876,155.104,235.52732,175.6361,278.64778,37.89131,16.30931,94.56603,9.031,920,498,2,26,8039
7,1,-1,0,1,80.8,1.48,183,3.291,-35.98914,32.02289,90.40665,102.44045,1.95068,-23.13956,-30.62634,-80.93244,173.87753,39.86478,-147.77642,277.85216,-13.92315,324.39612,121.84442,271.30252,-164.64575,302.09858,17.81858,-21.19727,103.48906,9.031,920,379,14,26,8040
8,8,1,0,1,NA,NA,NA,5.466,-17.99514,48.49174,80.6535,95.81368,7.88398,-17.27413,-33.13367,-45.93505,219.96707,97.84515,-136.49144,265.85373,-9.55776,315.84714,136.11832,263.78697,-70.94267,380.1242,31.73396,-11.51749,96.48227,9.031,920,70,16,26,8041
8,6,6,0,0,90.7,1.27,103,6.6,-13.36534,76.36819,55.52623,95.36192,6.46755,-32.00936,-39.7416,-39.09993,132.09968,162.93163,-146.17786,251.38487,-13.90618,313.65299,113.00441,268.17076,-66.72403,235.71225,53.96842,-13.46364,95.9356,8.578,921,309,27,30,8042
9,8,2,0,1,76.3,0.97,146,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.578,921,406,29,30,8043
9,7,-5,0,1,NA,2.03,184,5.199,8.75268,48.72026,83.83529,97.35825,7.90537,-19.78945,-38.37719,49.20951,211.01969,92.50626,-152.0547,259.62244,-20.21713,302.58373,117.28975,262.73002,114.27522,349.114,31.36933,6.50728,98.02109,8.578,921,384,15,30,8044
8,4,-8,0,1,75,1.03,131,5.366,0.79679,51.09088,76.52487,92.01613,7.18317,-21.08236,-37.69158,19.04373,191.60956,97.16814,-137.8631,270.62402,18.11232,304.06687,140.66612,264.36844,55.38709,324.14667,34.93688,0.27532,92.22385,8.792,921,217,18,30,8045
8,9,-8,0,0,82.2,1.1,144,5.3,-3.49807,53.45577,60.95494,81.14962,7.2971,-21.28261,-39.77133,2.38153,137.38792,100.57533,-148.22903,274.59372,14.09492,327.20688,142.52458,256.02019,4.07162,238.9441,44.8346,-2.96519,78.31647,9.2,922,383,17,24,8046
7,0,0,0,1,83.8,1.53,161,3.068,-39.15996,32.13727,70.90107,87.13936,3.8701,-25.03622,-23.25902,-78.09228,127.95201,36.22839,-157.52467,270.80648,-21.39412,330.31894,135.36327,256.71789,-147.73491,231.7083,23.19154,-28.53623,88.2318,9.2,922,519,17,24,8047
7,3,1,0,1,NA,2.93,NA,3.666,-32.62045,31.50933,82.04502,93.74602,-1.71146,-18.75903,-37.90725,-85.92461,156.73791,44.49357,-141.04557,250.01618,-27.7071,318.74505,110.93973,283.06037,-174.93611,255.65405,20.18021,-21.90402,93.75745,9.2,922,74,13,24,8048
8,9,3,0,1,79.3,1.3,182,5.5,0.24324,48.37928,81.45968,94.7433,-8.73026,-16.68036,-36.62288,-20.48339,214.35826,97.50953,-142.54947,252.95728,-29.51142,320.58042,119.00321,276.22432,-57.66624,361.60391,31.7427,0.47936,96.35313,9.2,922,123,13,24,8049
9,5,3,0,1,84.4,1.2,196,5.632,10.1289,61.66068,66.0527,90.9263,7.67686,-29.57794,-34.42567,54.23627,166.51318,116.55307,-128.42028,272.51027,25.01155,330.07763,151.87347,255.7252,127.47421,273.83941,43.76262,8.97908,90.23922,8.202,923,531,30,8,8050
8,4,0,0,0,88.964,0.967,196.004,5.772,-2.10595,62.69964,57.3268,84.9826,-0.67352,-27.31559,-35.17692,4.83405,152.72898,122.5469,-123.446,255.204,10.169,311.391,125.088,246.97,17.85051,271.80567,47.54545,-2.26873,86.46936,8.681,924,198,27,17,8051
9,4,0,0,1,90.071,1.101,196.505,4.337,6.59319,41.99467,66.9907,79.33963,0.42792,-21.30652,-25.82851,31.55356,158.59781,67.29815,-120.95,256.772,9.48,313.821,126.601,239.459,76.60942,273.90622,32.17955,5.34031,80.62902,8.681,924,43,27,17,8052
7,7,-1,0,1,NA,2.536,135.966,5.639,-40.13278,58.97347,51.99766,88.27382,2.7195,-27.55209,-33.25336,-115.19279,123.58889,111.17585,-117.464,268.685,16.596,287.052,128.698,243.6,-211.65015,205.96017,41.82347,-37.54708,90.13815,8.681,924,251,3,17,8053
7,7,1,0,0,85.7,1.43,206,2.783,-20.43256,27.80815,95.32714,101.3807,-9.29609,-24.09098,-32.24417,-48.1705,156.22611,29.54315,-136.67963,250.13464,-15.34994,316.79153,128.38651,266.91734,-109.48966,277.84772,15.09162,-12.48747,103.54277,8.93,925,250,14,22,8054
8,4,0,0,1,82.6,1.43,166,4.368,6.02087,40.04521,80.35703,89.98401,3.75211,-19.64956,-25.92244,26.71208,198.10109,64.96725,-125.34847,254.81376,21.59234,329.70349,152.51281,270.74634,61.58737,347.13404,26.16847,4.13839,91.86971,9.14,926,252,12,4,8055
7,4,-6,0,0,30.9,2.5,36,6.201,-6.83977,75.26747,38.45726,84.79939,-6.65008,-35.59971,-26.3665,-43.07825,92.25653,150.60931,-125.70409,242.64677,-16.67686,305.95171,130.41603,267.03508,-81.94808,166.35915,63.17589,-10.16493,87.42416,9.14,926,404,7,4,8056
9,1,2,0,1,88.5,1.3,210,4.2,15.22296,38.81817,62.55576,75.17853,-2.3536,-20.20114,-19.36579,40.15223,152.20352,60.94047,-153.34101,271.17753,-21.52213,333.14722,124.62856,277.6082,77.8603,273.18756,31.73736,13.88156,76.60151,9.285,927,527,13,28,8057
8,2,1,0,1,79.4,1.1,161,5.6,-12.03312,50.32267,70.13438,87.15502,7.87113,-16.99952,-34.98838,-25.82026,181.52193,102.90275,-125.01253,251.21563,20.60835,318.35146,132.1478,246.81985,-37.07499,314.73,36.43434,-9.79109,87.32222,9.285,927,521,11,28,8058
7,4,-3,0,1,72.7,1.93,156,2.799,-42.32092,35.31387,94.64532,109.52565,-5.20941,-29.93913,-39.13857,-87.18107,153.89869,36.86139,-132.56738,265.52041,-25.60636,311.45713,120.85484,263.79585,-174.02715,268.7208,18.37861,-24.73912,110.90294,9.285,927,556,24,28,8059
9,9,-2,0,1,87.3,1.07,173,3.966,23.36539,41.17329,71.72039,85.936,4.60901,-25.87197,-30.92409,71.14915,149.20009,59.07954,-137.92734,264.00954,-17.77122,309.69576,131.09896,249.54012,151.6266,247.44502,28.12712,17.79993,85.70949,9.285,927,238,24,28,8060
8,1,2,0,1,66.6,1.77,170,3.267,2.29079,26.4862,100.15502,103.62333,11.4644,-16.7569,-30.34685,20.42378,195.34728,33.7011,-120.95119,273.49296,22.93634,321.1127,156.91594,254.63293,58.63614,343.41191,14.94142,1.42861,104.31312,9.285,927,149,20,28,8061
7,6,-1,0,1,80.1,1.13,182,5.699,-24.11469,49.39271,83.04603,99.58816,10.44471,-16.90909,-39.45498,-64.51245,216.5807,100.988,-138.04325,276.98312,19.97662,329.79486,153.95764,253.35446,-106.71793,367.47084,31.74943,-15.49984,99.38376,9.285,927,266,20,28,8062
8,3,3,0,1,73,1.77,186,6.399,-21.5067,50.67933,82.74339,99.38511,10.78264,-17.88432,-36.13003,-54.01987,224.01309,104.57221,-127.53432,269.49063,18.6721,311.66081,138.19029,251.70662,-90.56462,383.39223,32.24356,-14.53893,99.36734,9.285,927,561,11,28,8063
8,6,-4,0,1,70.2,1.43,147,6,3.04111,58.70821,81.29437,100.32287,-10.09723,-20.85994,-50.78035,-10.82572,196.9493,123.85609,-138.6294,246.51969,-15.68963,310.66475,127.83167,273.33273,-40.13266,329.09199,38.2426,1.66656,98.88574,8.851,928,252,12,29,8064
8,2,0,0,1,82.7,1.1,187,5.801,-18.44816,52.51695,77.57039,95.47529,10.4588,-17.15537,-39.30329,-45.24782,202.15965,111.56902,-139.64899,261.99246,-11.71459,306.96475,126.64572,254.09087,-70.43386,347.47393,36.27371,-13.67904,94.47264,8.851,928,432,9,29,8065
8,4,2,0,1,87.8,1.17,174,4.668,-1.87466,42.47881,80.58059,91.1109,-8.91597,-19.1038,-29.51953,-24.53874,200.27056,73.77233,-133.58563,246.82162,-18.22475,304.17638,102.04475,265.56228,-62.88396,345.94171,28.94142,-1.96202,91.12022,8.851,928,381,27,29,8066
7,6,4,0,1,88.5,1.33,185,2.38,-28.46014,24.05998,96.72267,103.65393,1.51588,-22.33294,-31.20018,-48.66933,147.25036,24.04177,-120.96886,264.92653,24.5313,315.38155,128.14958,246.52284,-96.39889,269.9504,14.1557,-16.3127,104.87093,8.851,928,404,7,29,8067
8,5,8,0,1,85.2,1.1,193,5.069,-12.6489,46.35075,73.08655,87.46445,5.25146,-18.85033,-27.06776,-31.52628,196.86932,86.95313,-129.75358,242.15723,-1.73018,326.48208,124.90453,279.06309,-50.59058,346.04801,31.13002,-10.16228,92.03582,8.851,928,240,4,29,8068
8,4,1,0,0,57.95,1.167,86.431,6.873,8.90145,83.66874,50.60079,98.18418,-1.36381,-35.26324,-35.76402,5.20035,126.55516,179.82268,-130.908,265.691,-18.604,326.282,119.691,256.389,3.90168,223.03179,58.03863,9.34756,100.35386,9.192,928,196,19,29,8069
9,5,-1,0,0,NA,1.802,187.185,3.804,12.20406,36.44539,60.56557,71.7314,1.39556,-20.85708,-18.84565,35.65037,134.84422,52.43725,-133.113,274.71,-14.131,320.8,116.953,268.15,75.2992,237.33576,30.84372,11.22141,72.82045,9.192,928,275,19,29,8070
7,5,-1,0,1,56.312,1.768,138.348,3.471,-14.68908,29.95223,82.32123,88.82393,1.36086,-20.96977,-24.27679,-48.56114,171.164,41.16038,-123.121,251.215,-15.221,320.582,142.614,270.38,-106.83513,290.28707,19.91186,-9.78891,90.04527,9.192,928,286,17,29,8071
7,5,0,0,1,67.9,1.7,152,3.867,-22.87006,33.90089,86.27563,95.47667,-0.67159,-18.23462,-38.71553,-62.72348,177.45718,50.1855,-134.32199,263.95946,-10.13018,321.01522,130.55021,261.77312,-126.41156,296.34075,21.6434,-15.89969,93.16156,8.346,928,72,21,29,8072
9,2,0,0,1,83.4,1.87,146,4.033,25.60514,36.47266,88.54053,99.12267,6.22207,-21.75057,-36.79892,76.5869,179.6831,51.39871,-136.79078,281.57299,9.99348,314.86882,134.18696,245.10187,158.50248,300.33907,22.17008,16.24061,100.19505,8.346,928,386,3,29,8073
7,1,0,0,1,76.5,1.06,149,5.409,-25.31582,63.57943,58.60476,90.09857,-5.68495,-31.65491,-33.42242,-100.61448,137.56487,116.47676,-137.87449,247.69316,-18.26817,307.87161,134.71087,262.56725,-194.88542,226.89898,45.81164,-24.00805,92.4935,8.665,929,444,26,17,8074
8,1,0,0,1,53.8,2.1,143,3.101,9.77052,24.56671,102.41322,105.77076,-4.07907,-15.9047,-29.8106,15.81986,195.85199,29.98907,-146.19172,260.99897,-13.08205,333.32081,141.64086,272.41996,19.29,349.42042,13.44218,5.37568,107.14285,9.289,930,266,20,27,8075
9,3,2,0,0,88.5,1.2,213,4.866,25.90699,46.91465,47.96996,71.92547,-6.29919,-20.25769,-25.53647,72.71123,111.87638,82.85583,-142.53699,262.31167,-19.79485,330.53837,128.19843,270.95728,132.67993,199.07644,44.11208,28.1282,72.02582,9.289,930,527,13,27,8076
8,6,1,0,1,NA,2.17,NA,5.466,9.89274,54.28023,64.30062,84.72768,-5.16279,-22.91069,-31.04274,23.92876,166.5466,104.28485,-116.70865,243.71622,-24.61164,305.68116,112.79875,269.91036,27.8396,293.79732,40.37592,8.98539,85.00438,9.289,930,538,24,27,8077
8,3,1,0,1,66.5,1.78,154,3.888,0.65978,31.22347,90.15437,95.41044,-0.24931,-15.49131,-28.69068,1.43408,205.07216,47.97135,-132.3968,254.11087,-25.97451,321.25542,125.34898,282.52637,-1.00486,358.88119,19.92733,1.11266,96.98975,9.289,930,556,24,27,8078
7,5,2,0,0,56.242,2.903,121.797,5.872,-3.10906,69.89664,43.3881,82.32699,-1.59601,-31.94873,-27.9274,-27.02923,118.57286,137.12325,-148.003,257.065,-23.547,304.873,119.358,270.836,-56.02668,212.81645,58.04448,-3.78856,83.76454,8.658,931,74,13,10,8079
9,3,0,0,1,77.154,1.101,218.926,5.605,23.09348,57.95231,69.89229,93.68411,-5.72032,-24.41761,-38.01709,89.88176,177.74236,114.46272,NA,NA,NA,NA,NA,NA,185.25137,293.50951,38.16088,17.8719,95.38251,8.658,931,147,17,10,8080
9,3,0,0,1,92.103,1,240.826,2.836,23.05466,31.68534,86.53462,94.99326,1.28469,-20.34781,-29.28107,50.56159,155.12679,33.85621,-128.082,250.941,-18.284,310.177,121.601,267.676,103.68356,280.30445,19.86875,14.66516,96.23834,8.658,931,410,7,10,8081
7,3,0,0,1,NA,1.73,213,3.701,-39.01714,33.48279,74.37096,90.4128,9.87541,-19.6272,-25.285,-88.49264,158.08716,46.80171,-133.17501,255.51993,-15.70497,296.14089,115.80828,267.51028,-161.74274,277.33589,22.14639,-27.3319,91.59751,8.615,931,435,24,10,8082
7,5,-2,0,1,79.6,2.1,150,4.835,-35.22762,45.01929,70.22076,90.54655,14.60279,-19.62796,-23.76281,-88.42119,189.17711,81.30681,-142.59784,276.34722,10.57013,319.89104,136.43003,258.97374,-148.09695,333.13489,29.86933,-25.52626,92.7297,8.615,931,564,9,10,8083
8,3,0,0,1,NA,NA,NA,4.268,6.78466,36.91448,93.75373,100.98749,6.58304,-17.15327,-35.91834,33.73808,219.30378,60.41386,-146.11872,260.63507,12.92563,338.06126,131.79914,257.24221,80.08336,370.30733,21.11447,3.54653,103.56226,8.615,931,320,17,10,8084
9,7,0,0,0,78.1,1.14,192,6.334,5.04912,75.95872,41.31236,86.61369,13.33471,-37.71853,-28.36887,48.24186,99.7545,145.18137,-118.85591,267.92305,21.60501,324.32045,139.72975,243.78896,82.08269,182.43461,60.58584,7.14612,88.11476,9.54,932,226,22,10,8085
7,4,3,0,1,82.3,0.97,181,3.902,-21.72738,39.79867,71.2538,84.45778,-4.08326,-26.39556,-26.51995,-63.51638,148.73494,54.33085,-144.18513,248.9964,-7.68927,317.08705,142.57092,273.48629,-138.56188,252.2628,26.94387,-15.68969,86.4074,9.54,932,457,12,10,8086
9,5,5,0,1,NA,1.3,222,5.162,26.68855,54.21073,75.94136,97.04727,2.09232,-27.96064,-34.14255,96.69613,185.01699,94.40034,-130.70432,282.3134,22.40016,322.42685,150.74657,262.73863,204.60512,296.09623,33.39831,19.52347,97.43636,9.54,932,485,12,10,8087
8,8,-3,0,1,77.3,1.68,198,5.401,-8.22505,46.80185,89.5284,101.35778,14.26119,-15.69738,-33.69506,4.66299,246.53454,95.72362,-119.1624,271.68925,20.39776,325.78445,140.68305,255.14291,29.57264,420.78354,28.66181,-5.19089,102.76725,9.54,932,484,3,10,8088
7,5,0,0,1,86.1,1.1,195,5.7,-12.25545,60.98849,66.52648,91.07999,-6.06086,-27.68197,-40.41041,-58.19937,157.22413,118.03532,-134.2646,253.0864,20.37252,319.99585,135.83789,255.82911,-125.11634,259.76778,43.4959,-11.40434,91.01999,9.54,932,471,9,10,8089
9,6,1,0,1,85.6,1.27,173,4.301,34.01397,40.91448,64.63963,83.72113,-4.1836,-20.97957,-29.12986,94.63438,144.14734,65.71484,-134.45273,247.1008,-21.6266,313.58663,127.30941,264.30143,184.25188,238.71483,31.03703,27.72625,83.76715,8.116,933,348,6,26,8090
8,6,0,0,0,63.842,2.402,92.94,5.573,-1.44935,64.18119,52.03258,82.63604,-1.09325,-28.63882,-28.98075,-20.40133,131.62887,122.84414,NA,NA,NA,NA,NA,NA,-49.19739,237.11855,50.99716,-1.42035,83.84129,9.194,934,547,6,22,8091
8,8,10,0,1,NA,0.967,256.63,7.24,-10.66555,58.42236,75.56112,96.10624,0.87501,-22.30041,-39.17032,-15.23685,201.99132,118.88969,NA,NA,NA,NA,NA,NA,-11.3644,348.07357,37.33797,-8.23928,98.28977,9.194,934,310,15,22,8092
7,6,2,0,1,66.043,1.701,172.64,4.204,-36.48036,38.99583,72.64275,90.15798,1.05194,-23.00382,-28.87653,-104.63693,169.16952,61.68384,-131.732,273.207,19.519,315.721,136.539,253.136,-203.53552,284.51711,25.82132,-26.34062,91.507,9.194,934,74,13,22,8093
9,1,1,0,1,NA,1.433,197.566,3.237,37.66319,35.56152,76.17948,92.12193,0.31308,-23.57902,-28.85388,90.32968,154.26985,43.93146,-146.983,270.501,13.807,341.128,147.892,264.608,185.10684,270.05923,23.12423,26.0304,93.13348,9.194,934,63,8,22,8094
8,1,-2,0,1,94.835,1.068,291.866,4.805,10.60442,43.17467,62.31204,76.54604,0.42792,-21.30652,-25.82851,23.49627,157.18962,76.93644,-157.396,261.165,-24.914,302.812,141.032,269.527,34.0661,268.87362,34.42065,9.65188,77.875,9.194,934,418,6,22,8095
8,4,0,0,1,NA,1.67,255,4.2,2.04155,38.31991,82.66245,91.13542,-8.3669,-19.86536,-29.32136,-9.46004,193.19468,59.94726,-151.78482,256.19056,-19.2511,310.56072,138.7111,249.24654,-34.49522,334.77012,25.52742,0.83689,92.21374,9.103,934,537,26,22,8096
8,1,2,0,0,85.5,1.1,181,3.7,0.69196,33.27879,64.72412,72.78165,5.08993,-17.7874,-20.03289,10.86098,145.54556,48.92071,-135.51907,254.79222,20.92697,281.60201,124.61984,233.25008,30.43124,261.3773,28.49732,0.90055,73.27331,9.308,934,537,26,22,8097
8,6,0,0,1,85.3,1.03,226,5.133,-7.15127,48.649,70.19707,85.70586,8.56237,-21.00347,-33.61777,-5.8036,172.17588,89.34112,-127.21659,271.68091,-5.63653,306.84404,142.01688,253.37363,13.72979,297.71028,36.80583,-6.21102,83.51579,9.308,934,70,16,22,8098
8,6,2,0,1,76.3,1.13,170,5.635,18.31886,51.79629,83.36255,99.83862,-15.5675,-18.42701,-40.19826,30.73962,218.30919,105.31169,-141.0586,257.97509,-24.56233,312.52092,129.88729,264.44724,33.14321,370.18595,33.21931,11.47454,99.3533,9.308,934,514,26,22,8099
7,5,-2,0,1,86.4,1.03,203,4,-26.84223,36.45495,68.86569,82.41329,1.1822,-19.21194,-24.47227,-73.57613,155.79617,55.74457,-134.38818,267.64071,13.21566,312.9608,129.76434,256.84883,-146.42125,269.20998,27.72465,-21.24678,82.39566,9.308,934,511,5,22,8100
7,3,0,0,1,70.1,1.4,154,5.499,-9.77816,60.12962,67.68834,91.06533,-7.87157,-29.31142,-34.34161,-51.48558,170.26945,111.60282,-138.50876,261.47062,-16.54914,327.64739,114.94099,271.09058,-114.74638,285.50299,42.50091,-8.10424,92.59438,9.308,934,378,6,22,8101
8,6,-3,0,1,82.7,0.87,177,3.8,-2.8171,30.79816,88.1265,93.39563,-2.57962,-16.85009,-27.27702,-12.70891,192.41455,43.93128,-149.72612,246.4204,-39.60013,309.76394,105.74365,286.60383,-31.3668,338.09679,19.8574,-2.83792,92.89977,9.308,934,181,5,22,8102
8,6,0,0,1,84.5,1.03,173,5.9,-24.43932,55.85938,79.89029,100.4988,13.61469,-19.10634,-44.34014,-61.3,203.82514,117.05115,-137.76454,264.18577,-18.18563,308.13453,129.67236,253.40921,-98.19434,344.94404,36.33535,-16.89322,98.4087,9.308,934,181,5,22,8103
8,9,-6,0,0,92.203,0.967,183.23,6.206,4.22403,69.00004,60.85721,92.10021,0.71374,-29.75053,-34.3674,-11.44413,161.1487,140.42229,NA,NA,NA,NA,NA,NA,-37.20895,285.37534,48.46356,4.1564,93.77796,9.187,935,453,15,1,8104
9,5,-2,0,1,NA,1.334,256.908,2.369,39.09025,25.874,92.95692,104.10812,2.11104,-27.68513,-35.94439,67.25453,140.12169,25.08757,-152.376,245.801,-18.151,332.42,132.538,273.244,141.65419,256.44328,14.78245,22.52807,105.39417,9.187,935,51,26,1,8105
8,7,-2,0,1,71,1,154,4.498,2.18573,42.36229,79.71989,90.30283,-8.18783,-21.26623,-27.1561,-9.70849,196.90999,70.04847,-137.75581,269.73185,14.55774,345.13046,137.72247,275.29636,-38.83801,343.85659,29.41673,0.69631,90.43855,8.898,935,518,24,1,8106
9,3,0,0,1,67.9,2.4,123,5.817,11.78913,59.36549,69.4463,92.11967,4.98275,-24.29463,-36.90181,57.11093,176.25231,119.16416,-124.25231,274.82862,28.31616,319.29365,125.09205,270.55788,125.84581,294.45289,42.45755,9.59669,93.03226,9.061,935,63,8,1,8107
9,7,1,0,1,74.8,1.03,154,5.668,9.52127,62.23605,66.92884,91.88825,6.94479,-28.18162,-35.62681,50.65265,168.82584,119.1496,-110.84086,269.37412,29.48242,308.11628,143.64629,268.81173,99.04977,290.71283,43.03689,8.60536,92.47028,9.061,935,245,23,1,8108
8,6,-1,0,1,86.3,1,202,6.067,-0.53031,64.46107,67.92991,93.64819,-10.7565,-25.6928,-40.70517,-27.55592,168.73069,133.21422,-134.76362,245.52052,8.19132,328.63168,124.98075,266.55199,-69.56691,287.48551,45.60145,-1.35705,94.32627,9.061,935,371,21,1,8109
8,5,1,0,1,74.8,2.5,141,3.334,-6.44387,32.88643,88.91999,95.02529,-5.58084,-23.66288,-27.62694,-21.41011,171.65617,39.55414,-126.01675,258.24511,11.82865,320.90636,123.90806,247.84792,-50.55937,307.12636,20.77726,-3.41078,96.20583,9.061,935,561,11,1,8110
7,9,-3,0,0,60.1,1.27,117,6.268,-2.69026,74.1889,46.24704,87.46438,-11.43633,-32.85921,-32.77686,-36.85384,106.2897,152.35584,-134.93075,245.56291,-24.84691,331.33883,127.67305,291.96316,-79.06444,186.76033,60.54629,-3.68263,90.15683,8.764,936,193,10,11,8111
9,8,3,0,1,87.9,1.1,158,5.768,18.17964,63.41983,49.33862,82.38248,-6.33275,-27.59768,-25.84353,54.08604,131.39928,124.34596,-147.7376,212.54601,-36.12636,287.78582,112.46567,275.3436,87.25732,239.66967,51.56449,21.44954,82.54819,9.377,937,63,8,13,8112
9,6,0,0,1,87.9,0.94,184,4.598,24.41308,50.72034,56.01751,79.41355,4.32918,-30.28804,-21.12778,82.49647,130.03582,77.11678,-146.5275,250.64449,-11.59945,313.19388,133.75243,262.24073,176.25197,212.11776,37.97,22.54063,82.75531,9.377,937,236,9,13,8113
9,4,0,0,1,78.5,1.57,211,6.6,41.07555,68.40402,67.35112,104.41496,-17.02935,-22.9318,-48.05286,126.42406,156.42806,154.16002,-145.63324,258.9947,-15.30345,309.9427,123.41936,267.05892,226.60003,257.16536,42.17303,32.38003,106.31981,9.377,937,452,11,13,8114
